seed,model,class,multi_imv,brier_loss,accuracy,precision,recall
45,logistic_regression,5,0.16586356720231538,0.0117140109556782,0.9843508926603483,0.9485657764589516,0.946225949679329
45,logistic_regression,6,0.20663429275050715,0.03726574486739359,0.9472485489677467,0.8562407132243685,0.8744309559939302
45,xgboost,0,0.10114105111378999,0.009613715437315304,0.9876570420983029,0.9500780031201248,0.9213313161875946
45,xgboost,1,0.03981530027943998,0.00012117238975392865,0.9998530600249798,0.9961832061068703,1.0
45,xgboost,2,0.12893226033060995,0.010343007928914577,0.9867754022481816,0.9399271844660194,0.9503067484662576
45,xgboost,3,0.3275862649639102,0.02889759220123719,0.9580486371317317,0.9112524191318773,0.9294980259447264
45,xgboost,4,0.15759609273812544,0.009784218354441876,0.9872896921607524,0.9587036069001568,0.9512448132780082
45,xgboost,5,0.1672754609843652,0.010569418641341363,0.9858202924105502,0.9544103072348861,0.9501726689689196
45,xgboost,6,0.20983274734315907,0.0346049558856822,0.951142458305782,0.8777309313913377,0.8687405159332322
45,lightgbm,0,0.10113213600412149,0.009599319636220412,0.9872162221732422,0.9470404984423676,0.9198184568835098
45,lightgbm,1,0.03956827298356925,0.00022345762612655665,0.9997795900374697,0.9961759082217974,0.9980842911877394
45,lightgbm,2,0.12868474905418475,0.010423696244324291,0.9860407023730806,0.941717791411043,0.941717791411043
45,lightgbm,3,0.32667124793997526,0.02932906307362861,0.9579016971567115,0.911430943814005,0.9286520022560631
45,lightgbm,4,0.15729739397176223,0.009940763347170483,0.986995812210712,0.9538621047174702,0.9543568464730291
45,lightgbm,5,0.16664513888844595,0.011240599220433809,0.9853794724854896,0.9538232373386296,0.9477059694129255
45,lightgbm,6,0.20921433201244904,0.034934829170680706,0.9515098082433326,0.8773873185637892,0.8713960546282246
46,logistic_regression,0,0.10036287612172416,0.010802963683663933,0.9855264124605099,0.9404855129209084,0.9084720121028744
46,logistic_regression,1,0.039835043920482024,4.275600366089378e-05,0.9999265300124899,1.0,0.9980842911877394
46,logistic_regression,2,0.128021766575441,0.011180350401663477,0.9851590625229594,0.9343065693430657,0.9423312883435583
46,logistic_regression,3,0.3248405590856327,0.030434182697325327,0.9586363970318125,0.9236012496449872,0.9170896785109983
46,logistic_regression,4,0.15704628319733088,0.010106557994242586,0.9871427521857321,0.9543805080352514,0.9548755186721992
46,logistic_regression,5,0.16581558437992694,0.01176355542098501,0.9843508926603483,0.9481225296442688,0.9467192895905279
46,logistic_regression,6,0.20666946918868798,0.03727785456652921,0.9479097788553376,0.8575139146567718,0.8767071320182094
46,xgboost,0,0.10095491449046139,0.009970796223789366,0.9867019322606715,0.9412219644238206,0.9205748865355522
46,xgboost,1,0.03979593948456843,0.00015570485340766552,0.9998530600249798,0.9961832061068703,1.0
46,xgboost,2,0.12887622645203503,0.010325243955211866,0.9867754022481816,0.9442401960784313,0.945398773006135
46,xgboost,3,0.3275052747463986,0.029068615796902744,0.9583425170817721,0.9131761442441054,0.928369994359842
46,xgboost,4,0.15770976292649858,0.009648412239975064,0.9872162221732422,0.9572471324296142,0.9522821576763485
46,xgboost,5,0.16698221890632442,0.010996113772816177,0.9858202924105502,0.9548611111111112,0.9496793290577208
46,xgboost,6,0.20979056807927154,0.03486394652155513,0.9512893982808023,0.8760960731986275,0.8717754172989378
46,lightgbm,0,0.10121314139074053,0.009584963859527588,0.9872896921607524,0.9463869463869464,0.9213313161875946
46,lightgbm,1,0.039817412679027185,0.0001618889344131029,0.9998530600249798,0.9980842911877394,0.9980842911877394
46,lightgbm,2,0.1290252981353732,0.010128143581562558,0.986334582323121,0.9407814407814408,0.945398773006135
46,lightgbm,3,0.32731352471309083,0.02903521391742595,0.9581955771067519,0.9122126834671836,0.9289340101522843
46,lightgbm,4,0.15753410189886755,0.00969634512318639,0.9878774520608331,0.9607945635128071,0.9533195020746889
46,lightgbm,5,0.1666371458806412,0.01118608765374197,0.9858202924105502,0.9539603960396039,0.9506660088801184
46,lightgbm,6,0.20936740154061062,0.03491705881812992,0.9506281683932114,0.8748091603053435,0.8694992412746586
47,logistic_regression,0,0.100388218402674,0.010653956957617342,0.9851590625229594,0.9409448818897638,0.9039334341906202
47,logistic_regression,1,0.0398380725983448,3.097111907706325e-05,1.0,1.0,1.0
47,logistic_regression,2,0.12802784197643052,0.011137841048182466,0.9851590625229594,0.933252427184466,0.943558282208589
47,logistic_regression,3,0.32480556050232195,0.030462337415519177,0.9581955771067519,0.922509225092251,0.9165256627185561
47,logistic_regression,4,0.15705437397936187,0.010102575992904704,0.9872896921607524,0.9563182527301092,0.953838174273859
47,logistic_regression,5,0.165632789542892,0.011738274713191858,0.9844978326353685,0.9499504459861249,0.9457326097681302
47,logistic_regression,6,0.2065061408720162,0.037356246397973226,0.9473220189552568,0.8544514222386406,0.8774658573596358
47,xgboost,0,0.10117968551956417,0.009611796718181515,0.9876570420983029,0.9486780715396579,0.9228441754916793
47,xgboost,1,0.03971557005052575,0.0003028664848288043,0.9996326500624495,0.994263862332696,0.9961685823754789
